ticker,weight,beta,beta_contribution,component_contribution,percentage_contribution
QCOM,0.0017208208759564479,1.4691799955247855,0.0025281956068366517,3.8106915404692434e-05,0.003416804064320089
MANH,-0.0006529077453591286,1.3116234794076653,-0.0008563691287001542,3.796899665787789e-05,0.0034044377699176866
CCEP,0.0012607532254224145,0.1749784583596185,0.0002206046557563307,3.768506482005486e-05,0.0033789794128934875
UI,-0.0008611797416915937,1.4703855498809395,-0.0012662662480335193,3.733046914478006e-05,0.0033471850802480265
MIRM,0.0008755751143900083,0.73629050345337,0.0006446776417854612,3.720559469881323e-05,0.003335988385108103
ASTS,-0.00029398212022968843,2.2112046282216995,-0.0006500546248663152,3.6781408263152464e-05,0.0032979542928179492
CDE,0.0006510047739837456,1.2693570625247546,0.0008263575075935991,3.655466425227517e-05,0.00327762360350085
TPG,-0.0012883179009703701,1.5643573592615925,-0.002015389589451446,3.652604353311788e-05,0.0032750573661525406
AEE,0.0013368292065326268,0.21067396846172393,0.00028163511409576606,3.645138106210509e-05,0.003268362858562528
ARE,-0.0006381339902993826,0.7689842238120783,-0.0004907149712184751,3.635032206104953e-05,0.00325930154247657
PSMT,-0.0013053574185550795,0.3925296476056998,-0.0005123914875049114,3.590825669276225e-05,0.003219664360326867
GRND,0.0006893695831238232,0.6602239011417048,0.00045513827549844134,3.5889480644027544e-05,0.0032179808317875634
HCA,0.0007891692344528933,0.3067709344623088,0.00024209418350201896,3.5558571078407796e-05,0.0031883102815285225
OUT,-0.0016227610125650847,1.2465737681151856,-0.002022891310183672,3.487681264356544e-05,0.00312718135082617
DGII,-0.0008156299280389863,1.3006697332176422,-0.001060865160906793,3.48387242454299e-05,0.003123766207087274
SGI,-0.0016868112892356234,0.9884488466970865,-0.0016673266734405776,3.4402810893885276e-05,0.0030846806370422725
CHEF,0.000686826578251794,0.7274322849726075,0.0004996198271976198,3.421947136428481e-05,0.003068241750734191
WMS,-0.0004949990437868582,1.0911759583950567,-0.0005401310560087617,3.395748809619092e-05,0.003044751381973018
GABC,-0.0013014210226338144,0.5982842064171042,-0.0007786196437410079,3.363904126786876e-05,0.003016198285882039
BAX,-0.0005096982282118684,0.9211579698723357,-0.00046951258514717117,3.34263885610924e-05,0.0029971310739315103
MRVL,0.001078089246975087,2.2628811703383924,0.0024395878569242213,3.336770430492438e-05,0.0029918692309600426
ITT,0.0015637614080542827,1.1942658944717128,0.0018675469167302931,3.3328548002591584e-05,0.002988358335062707
CTVA,0.0010445924004124927,0.6252873148701237,0.0006531703771876646,3.323737979963017e-05,0.0029801838637598696
INTU,0.0008982258502365786,0.9118350127656649,0.0008190337796169209,3.320196684354879e-05,0.0029770086098464144
PEP,-0.0015589773703179963,0.1377828620232404,-0.00021480036391187862,3.298671723627285e-05,0.0029577085503907185
