ticker,weight,beta,beta_contribution,component_contribution,percentage_contribution
GPN,-0.00048816263659234236,1.3137668048177065,-0.0006413318673073088,0.00012951456734224798,0.0006468566998344824
CDZI,-0.0005023717408286333,1.2872582453903205,-0.0006466821656327473,0.0001291151905804469,0.0006448620243363467
ELS,-0.002470131482045369,0.1833341502959117,-0.0004528594563799688,0.00012897676037283787,0.0006441706387332527
HXL,-0.00056962667243185,1.11518868132166,-0.00063524121767492,0.00012802999039780046,0.0006394420239208609
PGEN,-0.0003600377736880969,1.7505628337270005,-0.0006302687453561954,0.0001276980513870019,0.0006377841642879435
CL,-0.004551338785521074,0.03368851983506496,-0.00015332786695212717,0.00012710544463493087,0.0006348244072829161
LEN,-0.0006077913747074159,0.7453743784333139,-0.0004530321181396695,0.00012642029310504964,0.0006314024381052378
VRDN,-0.0006229653244424036,0.947311148473694,-0.0005901419969568208,0.00012544638775503124,0.0006265382964600798
BBY,-0.00039561187449342465,1.4989799968381956,-0.0005930142863773063,0.00012444799717211384,0.0006215518640388898
UAA,-0.0004218812505373056,1.2695912941790197,-0.0005356167628595211,0.00012439683896617779,0.0006212963558830096
ICE,-0.0013780280425127924,0.4536942054798593,-0.0006252033378768071,0.00012429664152604843,0.0006207959227133363
TCMD,-0.0006925833613504434,0.6085887407932398,-0.0004214984357786157,0.00012392935211164523,0.0006189615065286522
IRON,-0.0005188394434818163,1.2273938339381696,-0.0006368203337334927,0.00012250057119893624,0.000611825502255564
CCNE,-0.000646083496091742,0.8067685250316367,-0.0005212398291892179,0.00012217956866043602,0.0006102222645120905
ITIC,-0.0006257031003158601,0.8770218503032872,-0.000548755290779519,0.00012108096680825983,0.0006047353298520468
RKT,-0.0005393659957404905,0.8278803349102455,-0.0004465305011928353,0.00012047095148622496,0.0006016886262560164
SXC,-0.0006960892817373427,0.800380046449851,-0.0005571359716501777,0.00011896001363026182,0.0005941422915446431
OFG,-0.0006247459642626591,0.8583781788804045,-0.0005362683030666636,0.0001187205903367522,0.0005929464989424573
SBSI,-0.0007102546165389888,0.6826069332794119,-0.0004848247256432238,0.00011867765451150843,0.0005927320572252685
PHM,-0.0005284110895465842,0.8062522663088229,-0.0004260326384896479,0.00011508101560142261,0.0005747687499030389
VRSK,-0.0018577208414999344,0.27246634554538396,-0.0005061664087269825,0.00011436012819069861,0.000571168298918858
IBP,-0.0004426089827390504,1.0291091169639004,-0.0004554929393868744,0.00011392954663303377,0.0005690177719849676
TRUP,-0.0004338502126216808,1.3374260255078254,-0.0005802425655323395,0.0001138199336306842,0.0005684703130665324
APO,-0.0003562261152554884,1.6824750063045864,-0.0005993415355103361,0.00011368480108774738,0.0005677953975527172
SMP,-0.0005638614380131911,0.8214980455136076,-0.0004632110692683287,0.00011360968038061841,0.0005674202093889466
DAKT,-0.0004577632212174177,1.240476435397886,-0.0005678444889120363,0.00011355727343826323,0.0005671584644557244
DOCS,-0.0005129667477946398,1.221127499067891,-0.0006263978018394581,0.00011285580095624424,0.0005636549807623077
MD,-0.0006980280844776086,0.792791319245845,-0.0005533906059636535,0.00011266591535650565,0.0005627066027156249
TRTX,-0.0007467163474125047,0.6660621185813431,-0.0004973594723368951,0.00011215241648873947,0.00056014194771358
SKT,-0.0006390624930767651,0.8109171716501755,-0.0005182267493935202,0.00011202086079491495,0.0005594848966675236
EE,-0.000943382534511719,0.5939612144111511,-0.0005603326358528504,0.0001117801617932688,0.0005582827325785463
FET,-0.0003675798726236838,1.525116722151444,-0.0005606022104646779,0.0001117307904964962,0.0005580361490879612
NBTB,-0.000578914715025457,0.7986732962878277,-0.00046236372371891014,0.00011162162616478984,0.0005574909310418659
FBIN,-0.0003524565044384548,1.3308840347539062,-0.00046907873470230875,0.00011084266534651884,0.000553600434130614
ROST,-0.0007498779956495435,0.7293627684161111,-0.0005469330908812756,0.00011057652976330055,0.0005522712277826193
ONB,-0.00040472851534497766,1.276672030957819,-0.0005167055756720155,0.00011035360602629857,0.0005511578417304479
NRIM,-0.0005531715825103857,0.8135559461323457,-0.0004500360301827638,0.00010877826762805826,0.0005432898604035639
FAST,-0.0007890339072370854,0.6602583170023302,-0.0005209661996501307,0.00010860951926192875,0.0005424470516488657
CCBG,-0.0007028047844171287,0.6096236624767343,-0.00042844642668254165,0.00010859039105914507,0.0005423515164022882
COLM,-0.00041451952504773377,1.1103076518772532,-0.0004602442005130235,0.00010848880788889395,0.0005418441622442519
FCX,-0.00035222030418536243,1.6826734891279511,-0.0005926717681852921,0.0001084317713646355,0.0005415592950002889
WEX,-0.00034734832777292684,1.5156550152684434,-0.0005264602350341437,0.00010817985879208192,0.0005403011250610093
CSV,-0.0009236579620159756,0.5109911128602745,-0.00047198100991279656,0.00010808995499156594,0.0005398521031718293
DOCN,-0.00027359075897032917,2.1354335749321436,-0.0005842348924964085,0.00010800874715016637,0.0005394465129948603
DPZ,-0.0008984593233660755,0.5479265028584698,-0.0004922896750125607,0.00010748769467278458,0.0005368441317116097
KMPR,-0.0006632552097675142,0.7359246474489192,-0.0004881058564168168,0.00010728347689110376,0.0005358241720034751
HWC,-0.00043292945679572383,1.1490165866019038,-0.0004974431266868389,0.00010726456415965064,0.0005357297129221249
CDRE,-0.0005329138474051618,0.8878085282171918,-0.0004731254585313378,0.00010568084446107674,0.000527819871437072
BUSE,-0.0005244581580380554,0.8565247991216397,-0.0004492114184612506,0.00010553027984955226,0.0005270678809102827
CNK,-0.001531722091568894,0.2809573895774297,-0.00043034864040527725,0.00010501545227284446,0.000524496589710483
CRC,-0.0004249613078016922,1.3004805891672366,-0.000552653931943224,0.00010485993530526898,0.0005237198647869591
FCN,-0.0013391905637387326,0.34498186259040586,-0.00046199645504208366,0.00010466677277513009,0.0005227551202077093
KD,-0.0004070705758671778,1.3797622146993729,-0.0005616605992974464,0.00010464823100905373,0.0005226625139020297
EXTR,-0.0003573567742173159,1.5524665933365431,-0.0005547844538748926,0.00010313774025032657,0.0005151184122046601
DRS,-0.000587564129861767,0.9187361037410022,-0.000539816379367172,0.00010195087668845956,0.0005091906570297976
KIM,-0.0006206315434192565,0.7519496661687215,-0.0004666836818878883,0.00010173277526349344,0.0005081013558733495
AIZ,-0.0007379955707567594,0.6884624980075855,-0.0005080822741617325,0.00010145657397019053,0.0005067218766321935
NFLX,-0.0010012355354430797,0.7788953603929638,-0.0007798577132171797,0.00010142549651677175,0.0005065666612045373
LYV,-0.0005957980788583592,0.9369571696601265,-0.0005582372816560692,0.00010134369194057317,0.0005061580906531542
AAON,-0.0003085868548890982,1.627605472465679,-0.0005022576537484686,0.00010059002306279257,0.0005023939135952882
ILMN,-0.0003961014047034236,1.200102209251897,-0.00047536217087235837,0.00010032533023804866,0.0005010719130620876
WRB,-0.0016979959050809788,0.24952334149835512,-0.00042368961208632963,0.0001002095868736644,0.0005004938362306567
FELE,-0.0005080707952145334,0.8979047274078603,-0.00045619916888100045,9.992705705543384e-05,0.0004990827493577607
GIII,-0.0004522265735560276,0.9795506039584765,-0.0004429788132528792,9.989199854100423e-05,0.0004989076506378993
ORRF,-0.000548203428963223,0.7688144699587404,-0.0004214667286679243,9.97085667274452e-05,0.0004979915058365975
CELH,-0.0006657726423763288,0.8072720118165115,-0.0005374596204235338,9.89732420459102e-05,0.0004943189483276985
NVDA,-0.00039016948659244846,1.775376620755346,-0.0006926977846283494,9.888289383324774e-05,0.0004938677068351153
CALM,-0.0010833156362465136,0.3631663960399083,-0.0003934238353893266,9.789862918170603e-05,0.0004889518259629849
SHO,-0.0004199802211754887,1.1185537812752842,-0.00046977046445667304,9.692898019497009e-05,0.00048410894259913597
GLW,-0.00046328270988925293,1.2641389636149687,-0.0005856537247401344,9.691667355119055e-05,0.00048404747742850204
PEB,-0.0002710569534480107,1.717839887149596,-0.000465632446322244,9.648556520744645e-05,0.00048189431947702233
APEI,-0.0006150376001019203,0.7858698343135682,-0.00048333949688871073,9.64601230295604e-05,0.00048176724926737955
CMP,-0.0005664849032758156,0.7218062479733646,-0.0004088923425670708,9.615347985141095e-05,0.00048023572892712046
MDU,-0.0009202836305923075,0.49723497595432614,-0.00045759720892872595,9.605114612920783e-05,0.0004797246261594205
UTZ,-0.0012943789214469345,0.23227437257649006,-0.00030065105185532063,9.602786207946346e-05,0.0004796083346573485
KURA,-0.0004555945732329684,1.002391612992612,-0.0004566841791336759,9.600667372869374e-05,0.00047950251006220767
EFSC,-0.0005007491433222811,0.8192991488456086,-0.0004102633469091126,9.578537935364803e-05,0.00047839726181043583
CRWD,-0.00039849589155858175,1.5322595820482867,-0.0006105991482475119,9.55837145815109e-05,0.00047739005303342797
FA,-0.0003445288080087344,1.2156311142310812,-0.000418819938764364,9.550583164666863e-05,0.0004770010690045321
NTB,-0.0007691714331879071,0.5748169816834869,-0.0004421328016222346,9.537701450537096e-05,0.00047635769557857814
TENB,-0.0005102242591786025,0.9013966304179876,-0.00045991442798110624,9.478359537477904e-05,0.00047339388117290603
WING,-0.0005203850206310183,0.995056081547208,-0.0005178122795249641,9.441254624811636e-05,0.0004715406872158492
ALSN,-0.0004137707461028782,1.078916329477974,-0.0004464240146306801,9.429588897872541e-05,0.0004709580459127244
MCHB,-0.0005205085205906503,0.8476806920119846,-0.00044122502293241677,9.417336697413066e-05,0.00047034611336200345
WPC,-0.0013538460212983137,0.29480700752518,-0.000399123294188827,9.386278746912504e-05,0.00046879493315295966
SPGI,-0.0006492699054031289,0.772067243795952,-0.0005012800263442523,9.357891737303434e-05,0.00046737715230168526
OXM,-0.0002495084962192437,1.54010147910795,-0.00038426840407725755,9.27111283082856e-05,0.0004630430053242841
AWI,-0.0005038252592194414,0.8987268731325957,-0.0004528012998235081,9.265054266153747e-05,0.0004627404120923639
ERIE,-0.000964792938078534,0.34921461836926465,-0.0003369197976764568,9.20604391292087e-05,0.0004597931573447635
FND,-0.0002804089059443876,1.3794124059240314,-0.0003867995235912731,9.196182649335406e-05,0.000459300639433459
FFBC,-0.0004387614556351632,0.888973201266788,-0.0003900471758084668,9.157100873566297e-05,0.0004573487116297801
MDLZ,-0.0023225890837976727,0.07487234057814082,-0.00017389768090517142,9.051150736667465e-05,0.0004520570631837575
CLSK,-0.00021074938891391614,2.231164740732377,-0.0004702166056756246,9.0484380077427e-05,0.00045192157673494885
BBT,-0.0004305154914920899,0.8600435885931653,-0.00037026208824780734,9.020236677940818e-05,0.0004505130696070685
PBI,-0.00040685971226438986,1.1009352929116003,-0.00044792621649572545,8.956206978739753e-05,0.00044731512510039797
FG,-0.0005292864700667146,0.8424928285753485,-0.0004459200552931679,8.955565531774662e-05,0.00044728308822026376
CI,-0.0015697322644412305,0.19578140679812556,-0.00030732439102871135,8.943062208177928e-05,0.0004466586133982637
SIGI,-0.0008440356365961899,0.4154721988546023,-0.00035067334184826304,8.825876884262773e-05,0.00044080582683901274
FTK,-0.00024809470942574626,1.856869532779824,-0.00046067950717653165,8.69636837501422e-05,0.00043433756241037687
GEHC,-0.0003245441479389194,1.3627358457875864,-0.0004422679439369549,8.654346730062546e-05,0.00043223880370447574
RUSHA,-0.00037278331052171995,1.005294417945879,-0.0003747569811708703,8.654286258844224e-05,0.00043223578348725066
KRNT,-0.00026776169787360335,1.6498309859432927,-0.00044176154600065705,8.648706144632629e-05,0.00043195708632308736
BLDR,-0.0002805493175903375,1.1926839360636265,-0.0003346066643636081,8.63732780985736e-05,0.0004313887987371131
LSTR,-0.00045081060449297553,0.8214646662840444,-0.00037032498277713046,8.602778200978262e-05,0.0004296632286766389
RNG,-0.0003152422995409234,1.4264490726667696,-0.00044967708584549017,8.542895048664822e-05,0.00042667238223549717
ASMB,-0.00047103633861076116,1.0292637934965008,-0.0004848206487532143,8.441164042861556e-05,0.0004215914570519347
BZH,-0.00029180696267906367,1.1392406757575015,-0.0003324383613532405,8.414945851504638e-05,0.00042028199719079413
DEA,-0.0005365733879655686,0.6545361105128443,-0.0003512066583636827,8.408074405291314e-05,0.0004199388048293592
MZTI,-0.000952467979457418,0.2528371883560239,-0.0002408193259251567,8.404596831997418e-05,0.0004197651184533412
